"game_id","game_date","year","sv_pitch_id","at_bat_number","pitch_number","inning","top_inning_sw","event_type","event_result","pre_balls","pre_strikes","pre_outs","throws","pitcher_id","initial_speed","pitch_type","break_x","break_z","plate_x","plate_z","HitTrajectory"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_205704",44,7,5,"N","foul","",3,2,2,"R",501957,91.3,"FC",0.04,11.18,0.467,2.423,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_205727",44,8,5,"N","hit_into_play","field_out",3,2,2,"R",501957,91.7,"FF",-0.74,9.86,0.705,1.753,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200048",23,1,3,"N","ball","",0,0,2,"R",501957,90.9,"FF",-1.39,9.73,0.775,2.244,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200111",23,2,3,"N","called_strike","",1,0,2,"R",501957,83.5,"CH",-2.96,9.28,-0.088,2.275,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200136",23,3,3,"N","hit_into_play_no_out","single",1,1,2,"R",501957,91.3,"FC",0.49,11.48,-0.783,2.029,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_203243",33,1,4,"N","ball","",0,0,0,"R",501957,73.8,"KC",7.23,-9.74,-0.64,3.441,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_203258",33,2,4,"N","ball","",1,0,0,"R",501957,81.1,"CH",-3.75,7.37,-0.715,5.341,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_203315",33,3,4,"N","foul","",2,0,0,"R",501957,89.6,"FC",2.11,12.95,0.887,2.282,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_203350",33,4,4,"N","hit_into_play","field_out",2,1,0,"R",501957,91,"FF",-0.68,11.43,0.288,2.783,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_211143",50,1,6,"N","hit_into_play_no_out","single",0,0,1,"R",501957,89,"FC",1.17,10.73,0.47,2.316,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_195739",22,1,3,"N","foul","",0,0,1,"R",501957,82.4,"CH",-4.15,9.86,-0.866,2.457,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_195808",22,2,3,"N","foul","",0,1,1,"R",501957,91.1,"FF",-1.72,10.82,-0.373,2.227,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_195839",22,3,3,"N","ball","",0,2,1,"R",501957,91.8,"FF",-3.37,10.95,0.625,1.761,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_195915",22,4,3,"N","blocked_ball","",1,2,1,"R",501957,92.8,"FC",-0.21,13.26,-0.234,0.617,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_195943",22,5,3,"N","ball","",2,2,1,"R",501957,91.7,"FF",-1.48,9.99,-1.382,1.61,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200007",22,6,3,"N","called_strike","strikeout",3,2,1,"R",501957,84.4,"CH",-6.92,11.48,0.493,2.663,"U"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200555",25,1,3,"N","foul","",0,0,2,"R",501957,91.8,"FF",-3.15,13.87,-0.299,2.454,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200622",25,2,3,"N","foul","",0,1,2,"R",501957,91.1,"FC",0.43,13.11,-0.408,2.472,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200653",25,3,3,"N","ball","",0,2,2,"R",501957,90.3,"FC",1.07,11.52,0.005,4.431,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200718",25,4,3,"N","foul","",1,2,2,"R",501957,92.5,"FC",0.67,12.14,-0.414,2.76,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200750",25,5,3,"N","foul","",1,2,2,"R",501957,92.2,"FC",-0.13,13.15,0.123,2.522,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200825",25,6,3,"N","ball","",1,2,2,"R",501957,93.5,"FF",-1.1,11.83,1.735,3.084,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200851",25,7,3,"N","ball","",2,2,2,"R",501957,91.5,"FF",-0.51,14.34,-1.71,2.345,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200918",25,8,3,"N","foul","",3,2,2,"R",501957,88.2,"SL",4.69,4.55,0.469,1.393,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_201002",25,9,3,"N","hit_into_play_score","single",3,2,2,"R",501957,92.9,"FF",-0.71,11.56,-0.374,1.56,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_211036",49,1,6,"N","ball","",0,0,0,"R",501957,89.9,"FF",-0.58,11.77,0.275,1.55,"fly_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_211059",49,2,6,"N","hit_into_play","field_out",1,0,0,"R",501957,89.8,"FC",0.25,12.44,0.833,2.568,"fly_ball"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_193736",13,4,2,"Y","foul","",2,1,1,"R",501957,83.8,"CH",-5.3,10.01,0.03,1.629,"U"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_193818",13,5,2,"Y","ball","",2,2,1,"R",501957,94.1,"FF",-1.58,9.32,-1.366,3.838,"U"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_193843",13,6,2,"Y","foul","",3,2,1,"R",501957,94.2,"FF",-0.98,10.57,-0.468,2.973,"U"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_193914",13,7,2,"Y","ball","walk",3,2,1,"R",501957,93.4,"FF",-2.93,10.57,-0.491,1.307,"U"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195258",20,1,3,"Y","ball","",0,0,0,"R",501957,92.6,"FF",-2.44,13.38,0.749,2.734,"line_drive"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195315",20,2,3,"Y","ball","",1,0,0,"R",501957,91.7,"FF",-0.76,12.08,0.337,1.523,"line_drive"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195333",20,3,3,"Y","called_strike","",2,0,0,"R",501957,92.6,"FF",-0.75,12.37,-0.176,1.871,"line_drive"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195351",20,4,3,"Y","ball","",2,1,0,"R",501957,84.2,"CH",-6.89,8.84,0.383,0.667,"line_drive"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195410",20,5,3,"Y","swinging_strike","",3,1,0,"R",501957,93,"FF",-3.03,11.09,-0.401,3.531,"line_drive"
"2013/04/06/minmlb-balmlb-1","06-APR-13",2013,"130406_195431",20,6,3,"Y","hit_into_play","field_out",3,2,0,"R",501957,92.9,"FF",-1.01,12.38,0.385,2.475,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_191958",5,1,1,"N","ball","",0,0,0,"R",501957,92.9,"FC",1.08,12.49,-0.608,4.165,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_192023",5,2,1,"N","called_strike","",1,0,0,"R",501957,91.7,"FF",-1.33,13.28,-0.864,2.034,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_192047",5,3,1,"N","ball","",1,1,0,"R",501957,92.1,"FF",-1.87,12.99,-0.997,1.9,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_192133",5,4,1,"N","ball","",2,1,0,"R",501957,84.6,"CH",-2.73,10.61,0.09,1.225,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_192210",5,5,1,"N","hit_into_play","force_out",3,1,0,"R",501957,91.5,"FF",-1.68,13.09,-1.029,2.793,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200235",24,1,3,"N","called_strike","",0,0,2,"R",501957,92.2,"FF",-2.45,11.42,0.744,2.404,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200304",24,2,3,"N","ball","",0,1,2,"R",501957,92.4,"FF",-0.51,12.57,1.412,1.788,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200355",24,3,3,"N","foul","",1,1,2,"R",501957,92.9,"FF",-0.7,13.76,0.538,2.527,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_200450",24,4,3,"N","hit_into_play_score","single",1,2,2,"R",501957,94.1,"FF",-1.31,12.26,-0.521,1.771,"line_drive"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_201132",26,1,3,"N","foul","",0,0,2,"R",501957,86.2,"SL",5.66,4.14,0.399,2.024,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_201158",26,2,3,"N","called_strike","",0,1,2,"R",501957,92.3,"FF",-3.4,12.97,0.586,2.386,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_201221",26,3,3,"N","foul","",0,2,2,"R",501957,93.4,"FF",-2.47,11.83,0.862,2.938,"ground_ball"
"2013/04/11/balmlb-bosmlb-1","11-APR-13",2013,"130411_201246",26,4,3,"N","hit_into_play","field_out",0,2,2,"R",501957,90.4,"FF",-1.99,9.36,0.047,3.378,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190558",1,1,1,"Y","ball","",0,0,0,"R",501957,89.9,"FC",0.07,12.35,1.065,2.557,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190609",1,2,1,"Y","called_strike","",1,0,0,"R",501957,90.4,"FC",0.1,13.76,0.731,1.709,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190624",1,3,1,"Y","ball","",1,1,0,"R",501957,75.2,"KC",3.34,-10.34,0.38,3.395,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190638",1,4,1,"Y","hit_into_play","field_out",2,1,0,"R",501957,90.5,"FC",0.12,13.1,0.363,2.105,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190933",4,1,1,"Y","ball","",0,0,2,"R",501957,76.8,"KC",4.95,-10.33,1.247,1.89,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190944",4,2,1,"Y","ball","",1,0,2,"R",501957,85.4,"SL",3.85,4.01,0.879,3.402,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190958",4,3,1,"Y","hit_into_play","field_out",2,0,2,"R",501957,90.8,"FF",-1.03,11.95,0.525,3.065,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194231",20,1,3,"Y","ball","",0,0,2,"R",501957,84.6,"CH",-6.21,9.47,-0.132,0.357,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194246",20,2,3,"Y","called_strike","",1,0,2,"R",501957,93.4,"FF",-0.59,11.15,-0.31,3.488,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194300",20,3,3,"Y","called_strike","",1,1,2,"R",501957,78,"KC",4.06,-11.95,-0.235,3.041,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194316",20,4,3,"Y","ball","",1,2,2,"R",501957,92.3,"FF",-0.57,12.33,1.295,2.652,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194330",20,5,3,"Y","hit_into_play","field_out",2,2,2,"R",501957,77.9,"KC",2.79,-10.44,0.1,1.95,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200632",30,1,4,"Y","ball","",0,0,1,"R",501957,77.9,"KC",4.29,-9.99,0.788,2.56,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200649",30,2,4,"Y","blocked_ball","",1,0,1,"R",501957,78.2,"KC",1.64,-8.89,1.437,-0.749,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200758",30,3,4,"Y","called_strike","",2,0,1,"R",501957,90.5,"FC",-0.19,11.11,-1.403,3.096,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200816",30,4,4,"Y","called_strike","",2,1,1,"R",501957,91.1,"FF",-0.98,12.59,-0.601,2.281,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200836",30,5,4,"Y","called_strike","strikeout",2,2,1,"R",501957,77.9,"KC",3.88,-12.09,-0.163,3.234,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200921",31,1,4,"Y","ball","",0,0,2,"R",501957,76.6,"KC",3.21,-11.02,0.102,4.275,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192408",10,1,2,"Y","called_strike","",0,0,0,"R",501957,74.3,"KC",5.81,-13.08,-0.364,1.53,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192424",10,2,2,"Y","foul","",0,1,0,"R",501957,79.8,"CH",-2.58,8.71,0.031,2.458,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192438",10,3,2,"Y","ball","",0,2,0,"R",501957,88.7,"FF",-1.92,9.35,-0.424,4.576,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192451",10,4,2,"Y","called_strike","strikeout",1,2,0,"R",501957,89.1,"FF",-0.87,13.03,-0.223,2.2,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192520",11,1,2,"Y","ball","",0,0,1,"R",501957,76.3,"KC",6.13,-9.11,0.896,1.771,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192534",11,2,2,"Y","ball","",1,0,1,"R",501957,90.5,"FC",1.23,11.26,-1.496,2.328,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192548",11,3,2,"Y","foul","",2,0,1,"R",501957,89.8,"FF",-0.95,11.49,0.019,2.372,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192610",11,4,2,"Y","hit_into_play_score","home_run",2,1,1,"R",501957,84.5,"SL",7,0.38,-0.079,1.848,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200006",28,1,4,"Y","ball","",0,0,1,"R",501957,92,"FF",-2.49,10.98,0.59,1.754,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200026",28,2,4,"Y","foul","",1,0,1,"R",501957,91.3,"FF",-2.85,13.01,-0.731,2.332,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200109",28,3,4,"Y","called_strike","",1,1,1,"R",501957,91.7,"FF",-1.54,11.64,-1.053,1.708,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200521",29,1,4,"Y","ball","",0,0,1,"R",501957,92.7,"FC",-0.03,11.31,-1.194,4.03,"line_drive"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200539",29,2,4,"Y","hit_into_play_score","double",1,0,1,"R",501957,92.1,"FF",-0.61,10.68,-0.117,2.73,"line_drive"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193916",18,1,3,"Y","ball","",0,0,0,"R",501957,75.6,"KC",6.82,-9.09,1.293,1.624,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193929",18,2,3,"Y","called_strike","",1,0,0,"R",501957,92.3,"FF",-2.01,12.01,0.621,2.43,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193943",18,3,3,"Y","ball","",1,1,0,"R",501957,77.2,"KC",4.83,-11.24,0.36,0.413,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193959",18,4,3,"Y","ball","",2,1,0,"R",501957,83.5,"CH",-5.98,9.92,-0.825,4.062,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194013",18,5,3,"Y","foul","",3,1,0,"R",501957,91.8,"FF",-0.23,12.24,0.114,3.344,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194032",18,6,3,"Y","foul","",3,2,0,"R",501957,92.6,"FF",-1.84,11.63,-0.053,2.358,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194054",18,7,3,"Y","swinging_strike","strikeout",3,2,0,"R",501957,84.1,"CH",-4.67,7.05,-0.123,2.575,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200138",28,4,4,"Y","ball","",1,2,1,"R",501957,93.5,"FF",-3.02,12.64,1.199,1.286,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200205",28,5,4,"Y","foul","",2,2,1,"R",501957,92.3,"FF",-1.24,10.35,-1.464,2.1,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200252",28,6,4,"Y","foul","",2,2,1,"R",501957,93.2,"FF",-0.45,10.5,-1.151,2.386,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200334",28,7,4,"Y","foul","",2,2,1,"R",501957,92.9,"FF",-1.81,12.3,-1.704,1.355,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200412",28,8,4,"Y","hit_into_play_no_out","single",2,2,1,"R",501957,92.2,"FF",-1.32,10.45,0.749,2.639,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192830",13,1,2,"Y","foul","balk",0,0,1,"R",501957,91.1,"FF",-2.07,11.91,-0.035,2.405,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192918",13,2,2,"Y","foul","",0,1,1,"R",501957,91.9,"FF",-0.89,10.23,-1.112,2.168,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192953",13,3,2,"Y","foul","",0,2,1,"R",501957,78,"KC",4.42,-12.99,0.254,0.965,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193018",13,4,2,"Y","ball","",0,2,1,"R",501957,91.6,"FF",-1.13,11.2,-0.366,1.385,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193036",13,5,2,"Y","hit_into_play","field_out",1,2,1,"R",501957,77.5,"KC",3.99,-10.76,0.134,1.018,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_193129",14,1,2,"Y","hit_into_play","field_out",0,0,2,"R",501957,91.7,"FF",-1.55,11.36,-0.755,2.196,"line_drive"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202534",37,1,5,"Y","ball","",0,0,0,"R",501957,77.4,"KC",3.95,-10.39,0.485,1.724,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202545",37,2,5,"Y","foul","",1,0,0,"R",501957,89.7,"FF",-3.33,11.68,-0.263,2.508,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202607",37,3,5,"Y","foul","",1,1,0,"R",501957,91.7,"FC",-0.38,12,-0.568,3.57,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201056",32,1,4,"Y","foul","",0,0,2,"R",501957,92.4,"FF",-1.05,11.37,0.025,2.21,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201124",32,2,4,"Y","called_strike","",0,1,2,"R",501957,93.3,"FF",-2.47,11.04,-0.593,2.234,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201147",32,3,4,"Y","ball","",0,2,2,"R",501957,78.4,"KC",4.94,-9.12,1.466,1.53,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_200938",31,2,4,"Y","ball","",1,0,2,"R",501957,91.7,"FF",-1.46,9.07,-1.071,3.552,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201002",31,3,4,"Y","ball","",2,0,2,"R",501957,91.4,"FF",-0.77,11.01,-1.522,2.506,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201024",31,4,4,"Y","ball","walk",3,0,2,"R",501957,91.9,"FF",-1.98,11.65,-0.332,0.964,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202622",37,4,5,"Y","hit_into_play_no_out","single",1,2,0,"R",501957,84.4,"CH",-4.93,7.12,-0.132,3.126,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_201208",32,4,4,"Y","hit_into_play","field_out",1,2,2,"R",501957,84.7,"CH",-5.02,7.42,-0.363,3.821,"ground_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190808",3,1,1,"Y","ball","",0,0,1,"R",501957,91.9,"FC",0.2,12.9,-0.505,4.384,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_195850",27,1,4,"Y","called_strike","",0,0,0,"R",501957,92.4,"FC",-0.24,10.98,0.038,1.656,"popup"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_195910",27,2,4,"Y","hit_into_play","field_out",0,1,0,"R",501957,84,"CH",-4.55,9.03,0.076,2.367,"popup"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203139",39,1,5,"Y","called_strike","",0,0,2,"R",501957,77.1,"KC",2.58,-12.34,0.292,1.997,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190819",3,2,1,"Y","called_strike","",1,0,1,"R",501957,76.3,"KC",3.96,-13.47,-0.953,2.754,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190831",3,3,1,"Y","ball","",1,1,1,"R",501957,83.2,"CH",-2.11,9.82,-0.203,0.807,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190845",3,4,1,"Y","ball","",2,1,1,"R",501957,83.6,"CH",-7.11,6.5,-0.961,3.988,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190901",3,5,1,"Y","hit_into_play","field_out",3,1,1,"R",501957,89.6,"FF",-0.35,11.78,0.777,3.277,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192659",12,1,2,"Y","ball","",0,0,1,"R",501957,90.9,"FC",0.01,10.99,-1.593,2.949,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192714",12,2,2,"Y","ball","",1,0,1,"R",501957,91.3,"FF",-0.86,11.57,-1.383,2.124,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192729",12,3,2,"Y","ball","",2,0,1,"R",501957,90.9,"FF",-2.3,9.75,-1.552,3.808,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192744",12,4,2,"Y","called_strike","",3,0,1,"R",501957,90.8,"FF",-0.85,11.15,-1.192,1.941,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_192759",12,5,2,"Y","ball","walk",3,1,1,"R",501957,90.6,"FC",-0.31,12.46,-1.303,2.907,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194119",19,1,3,"Y","ball","",0,0,1,"R",501957,91.9,"FF",-0.83,13.02,0.912,2.806,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203151",39,2,5,"Y","ball","",0,1,2,"R",501957,82.5,"CH",-4.92,9.6,0.137,4.12,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203205",39,3,5,"Y","ball","",1,1,2,"R",501957,85.1,"CH",-5.61,10.33,0.905,1.792,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203218",39,4,5,"Y","ball","",2,1,2,"R",501957,77.2,"KC",2.32,-11.43,1.484,2.515,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203232",39,5,5,"Y","foul","",3,1,2,"R",501957,83.4,"CH",-5.67,9.18,0.646,2.367,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_203251",39,6,5,"Y","swinging_strike","strikeout",3,2,2,"R",501957,93.8,"FF",-2.67,11.38,1.049,3.08,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202702",38,1,5,"Y","ball","",0,0,0,"R",501957,91.1,"FF",-2.41,11.78,-0.714,0.968,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202744",38,2,5,"Y","ball","",1,0,0,"R",501957,92.6,"FF",-2.28,10.66,0.582,1.023,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202808",38,3,5,"Y","ball","",2,0,0,"R",501957,92.6,"FF",-1.67,9.86,-0.694,1.528,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202846",38,4,5,"Y","called_strike","",3,0,0,"R",501957,93,"FF",-2.44,10.09,0.402,2.037,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202909",38,5,5,"Y","called_strike","",3,1,0,"R",501957,91.6,"FF",-2.32,10.59,0.293,2.265,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_202933",38,6,5,"Y","swinging_strike","strikeout_double_play",3,2,0,"R",501957,79.7,"KC",3.06,-11.89,-0.545,1.777,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194130",19,2,3,"Y","called_strike","",1,0,1,"R",501957,84.1,"CH",-4.06,8.27,0.357,2,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194143",19,3,3,"Y","foul","",1,1,1,"R",501957,92.9,"FF",-2.68,12.78,0.361,2.458,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_194203",19,4,3,"Y","swinging_strike","strikeout",1,2,1,"R",501957,92.4,"FF",-2.21,10.91,-0.429,3.787,"U"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190708",2,1,1,"Y","ball","",0,0,1,"R",501957,91,"FF",-0.81,12.32,-1.568,3.268,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_190719",2,2,1,"Y","hit_into_play_score","home_run",1,0,1,"R",501957,90.7,"FC",0.48,13.11,-0.199,2.534,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_195737",26,1,4,"Y","ball","",0,0,0,"R",501957,83.1,"CH",-4.87,9.7,1.628,1.976,"fly_ball"
"2013/04/17/tbamlb-balmlb-1","17-APR-13",2013,"130417_195749",26,2,4,"Y","ball","",1,0,0,"R",501957,91.3,"FF",-1.41,13.12,1.36,1.527,"fly_ball"
